Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
54	6.687263	3.107769	15.387524	-0.44374117	4.678571	10.127945	39.0	0.0	1000.0	48244.0	0.029238787878787878	0.6983896	0.68514776	2.5013547	-1.298338	0.98514444	1.3693104	15.068324	-1.0982645	-5.122274e-09	-0.00060265756	-6.0535967e-09	-0.002064081	0.12620635	-0.055825427	3.5596976	-1.5289533	1.430211	-0.017457366	2.0	1.7961664	0.0048018117	1650000	1558.5169224739075
55	6.352511	2.7579377	11.908747	1.1249583	12.071428	18.45444	81.0	0.0	1000.0	48582.0	0.028917857142857144	0.6524843	0.67178345	2.5463412	-1.0767249	0.61563814	1.6885898	19.120783	-0.88170516	1.8626451e-09	-0.0016328609	1.4901161e-08	-0.0025726096	0.12676731	-0.055257976	8.545484	-1.7801198	1.4127536	-0.01838255	1.0	1.7949977	0.008065261	1680000	1586.4795980453491
56	5.8702316	2.9344196	12.903645	-0.46175373	23.25	67.654915	363.0	0.0	1000.0	49233.0	0.028791228070175437	0.51083326	0.65823555	2.1639845	-1.046915	0.92635834	1.5063155	21.500273	-2.2805142	0.0	0.0003534127	-2.9802322e-08	-0.015523583	0.124483064	-0.06313855	98.353516	-20.220963	1.394371	-0.01688826	1.0	1.794351	0.044536114	1710000	1614.402275800705
57	6.062391	4.086097	11.987889	-0.96694124	13.714286	15.408385	58.0	0.0	1000.0	49639.0	0.02852816091954023	0.57406986	0.6506042	2.3465548	-0.82558596	2.440895	2.738061	23.678257	0.90275764	3.7252903e-09	-0.0087063145	-3.7252903e-09	-0.020015568	0.1241407	-0.0631295	10.959672	-4.870992	1.3774828	-0.014258385	20.0	1.793863	0.013045834	1740000	1643.9102973937988
58	6.305305	3.901776	13.026224	-1.0487432	16.142857	34.27902	179.0	0.0	1000.0	50128.0	0.02832090395480226	0.6393604	0.6567898	2.4511743	-0.946575	1.2711116	2.3087356	21.871979	-0.45571566	-2.6077032e-08	-0.003053216	-3.7252903e-08	-0.0066949734	0.1277254	-0.059321247	37.3503	-15.926783	1.3632244	-0.017057419	2.0	1.7943101	0.005360202	1770000	1672.1960883140564
59	7.6504264	3.238183	14.923597	-0.5122702	8.714286	14.513187	49.0	0.0	1000.0	50372.0	0.027984444444444444	0.72984946	0.6346387	2.9884305	-1.2198905	1.1158608	1.8236904	20.98758	-1.356132	9.313226e-10	-0.00043404882	-5.5879354e-09	-0.0027453746	0.15748435	-0.07311368	6.6589236	-2.4601514	1.346167	-0.018563032	1.0	1.7945126	0.009417665	1800000	1700.1782145500183
60	6.540271	3.456534	14.185049	-0.4414182	35.214287	70.56019	270.0	0.0	1000.0	51378.0	0.028075409836065573	0.7215686	0.6730772	2.4987333	-0.9672192	0.90079486	1.6106932	19.293077	-1.0283829	-8.940697e-08	-0.0043338314	-1.7881393e-07	-0.01304166	0.13734335	-0.062226642	138.54236	-82.50961	1.3276039	-0.01462388	2.0	1.7945176	0.013081247	1830000	1728.2204084396362
61	6.7298293	3.7366562	18.00831	-0.26033923	15.214286	28.652296	128.0	0.0	1000.0	51810.0	0.02785483870967742	0.72758114	0.65130955	2.602687	-1.2261736	2.3192463	4.0701284	47.528065	-9.941931	1.1175871e-08	-0.005275732	1.4901161e-08	-0.013529956	0.16618869	-0.06970094	37.629005	-17.785862	1.31298	-0.014841557	3.0	1.7943511	0.0119189015	1860000	1756.318288564682
62	8.130467	3.984287	15.954626	0.68678755	13.75	24.999464	127.0	0.0	1000.0	52212.0	0.027625396825396824	0.8288021	0.71997535	2.5828304	-0.99481744	1.5674063	2.094212	22.459045	-0.41541195	-5.5879354e-09	-0.0052270098	-1.6763806e-08	-0.014093258	0.17405877	-0.077264324	24.633865	-7.1897287	1.2981385	-0.015086532	6.0	1.7932614	0.01510886	1890000	1784.8040480613708
63	9.40222	3.0048447	16.711334	1.6536425	7.642857	11.641104	40.0	0.0	1000.0	52435.0	0.027309895833333334	0.8951563	0.70499593	2.6476908	-1.0187837	1.2951659	1.6508775	24.595036	-1.4371612	-1.3038516e-08	-0.0089082215	-2.3283064e-08	-0.016608309	0.18760152	-0.07769792	5.4655437	-1.615126	1.283052	-0.013426423	37.0	1.7906077	0.012192813	1920000	1815.9587090015411
64	8.773795	2.628866	14.563311	2.9430308	13.607142	18.27242	74.0	0.0	1000.0	52828.0	0.027091282051282053	0.9727819	0.67753226	2.7122536	-0.97471607	0.98561466	1.5801833	18.83712	-0.34153378	-3.7252903e-09	-0.01011879	7.450581e-09	-0.019187022	0.1744028	-0.08119389	7.671977	-2.8548384	1.2696255	-0.0058586597	77.0	1.7898155	0.012177881	1950000	1850.4411506652832
65	8.459984	2.9013405	15.604921	3.4775364	11.964286	18.38377	87.0	0.0	1000.0	53222.0	0.02687979797979798	0.86552095	0.6273183	2.5254173	-1.0412016	1.1930536	2.1967075	20.465578	0.0070472956	7.450581e-09	-0.008843733	1.8626451e-08	-0.01939737	0.1557619	-0.06889579	7.0548506	-2.0104632	1.2637669	-0.011608958	37.0	1.7912643	0.011910696	1980000	1881.8109774589539
66	8.870195	2.7224936	15.636633	3.1396015	9.428572	10.317905	37.0	0.0	1000.0	53509.0	0.02662139303482587	0.9179628	0.6308816	2.8170762	-1.2212086	1.3598571	2.3003006	26.045385	-0.09428239	1.8626451e-09	0.00023412495	3.7252903e-09	0.0008755075	0.16285738	-0.07197559	5.455635	-2.2432413	1.2521579	-0.018988967	2.0	1.7957888	0.002974851	2010000	1910.1963572502136
67	8.608962	3.076697	15.192382	1.1723891	10.357142	10.406777	32.0	0.0	1000.0	53818.0	0.026381372549019608	0.84883344	0.626187	2.6455986	-0.9858001	0.89456236	1.7072544	19.199034	-2.218511	1.1175871e-08	0.0008182314	1.1175871e-08	-0.0032584192	0.18804705	-0.08402458	6.7821465	-2.0223272	1.233169	-0.019956112	1.0	1.7960365	0.011175798	2040000	1938.1769878864288
68	8.23908	2.5524282	12.553634	3.374582	10.285714	13.495653	48.0	0.0	1000.0	54135.0	0.02615217391304348	0.9013853	0.65138686	3.548528	-1.0962176	1.1026903	1.3642992	18.661041	-0.3715278	-9.313226e-09	-0.0010764466	-1.4901161e-08	-0.0023171538	0.17989331	-0.09765813	5.903647	-1.7295605	1.2132128	-0.020583153	1.0	1.796092	0.008406451	2070000	1966.1179616451263
69	8.75776	3.1708624	14.519078	0.45113564	12.035714	17.859537	63.0	0.0	1000.0	54487.0	0.025946190476190477	0.898656	0.625999	2.8654723	-1.0255288	1.1358596	1.602059	18.430069	-0.61675143	0.0	-0.0009260513	0.0	-0.0027887532	0.16975674	-0.08903946	7.305091	-1.6541362	1.1926297	-0.02077806	1.0	1.7961354	0.009299953	2100000	1994.1366877555847
70	10.210534	3.5988178	16.990566	0.113956854	14.678572	23.359081	109.0	0.0	1000.0	54917.0	0.02578262910798122	0.9209027	0.59644186	2.9809592	-1.3615375	1.2921032	1.8619092	18.149263	-0.66181815	0.0	-0.0008871625	1.4901161e-08	-0.0033165384	0.22336599	-0.1337479	19.931467	-2.921406	1.1718516	-0.020500064	1.0	1.7962017	0.008785993	2130000	2022.0398118495941
71	8.195817	4.055439	14.386566	-0.77067333	11.857142	13.135867	48.0	0.0	1000.0	55249.0	0.02557824074074074	0.8896611	0.68771476	2.9240713	-1.0933623	1.336387	1.5137753	18.376385	-0.30488163	-1.8626451e-09	-0.00028052693	3.7252903e-09	-0.0022198597	0.15238608	-0.071897484	7.411519	-1.5561448	1.1513516	-0.020756483	1.0	1.7963504	0.006485138	2160000	2050.0011315345764
72	7.3584094	4.447146	15.417323	-1.0751909	8.571428	14.231325	47.0	0.0	1000.0	55525.0	0.025353881278538812	0.7874913	0.70094985	2.7910094	-1.1027986	1.1391455	1.3835164	14.634365	-1.2143722	6.519258e-09	-0.0005152505	5.5879354e-09	-0.00072907377	0.16468754	-0.075414225	6.3335376	-1.552992	1.1305951	-0.021470308	1.0	1.796467	0.003282061	2190000	2077.9815344810486
73	9.822386	3.2012222	16.742302	2.2066197	11.571428	14.487504	53.0	0.0	1000.0	55849.0	0.025157207207207207	0.9926329	0.69468147	3.2683663	-1.0236489	0.92676777	1.2761152	17.875927	-0.28743744	-3.0267984e-09	-0.0004761524	2.7939677e-09	-0.0032410226	0.18133095	-0.095616244	7.713904	-1.4853847	1.1091248	-0.02158451	1.0	1.7966281	0.0062169884	2220000	2105.9206047058105
74	10.090765	2.613536	14.612438	4.829385	8.535714	11.428292	38.0	0.0	1000.0	56115.0	0.02494	1.0361078	0.6796041	2.704583	-1.3141153	1.1473541	1.5482515	16.663733	-0.09600747	5.5879354e-09	-0.0012294152	0.0	-0.0010391166	0.17646138	-0.09073456	6.2102766	-1.9030327	1.0875403	-0.02216661	1.0	1.7967485	0.0030368268	2250000	2133.8758103847504
75	9.486234	4.9332976	19.813616	-1.220166	15.035714	22.45071	90.0	0.0	1000.0	56551.0	0.024803070175438598	0.9834802	0.6828975	2.9743073	-1.0199482	0.9016553	1.5077163	13.50292	-0.7948141	-7.450581e-09	-0.0013589468	-9.313226e-09	-0.0016748626	0.20511596	-0.12577373	15.648886	-5.5548487	1.0653737	-0.021548271	1.0	1.7967902	0.0029690943	2280000	2161.859880924225
76	9.51361	3.0256288	14.051213	3.2175717	11.178572	12.967138	39.0	0.0	1000.0	56881.0	0.024623809523809524	1.0014524	0.68090177	2.8488727	-1.354147	1.3378774	1.8815284	18.441326	-0.44569278	-3.7252903e-09	-0.0014277659	-1.4901161e-08	-0.0022798842	0.19300047	-0.10738955	6.9522142	-2.345602	1.0438254	-0.021605372	1.0	1.7969687	0.0036829773	2310000	2189.8234009742737
77	10.279367	2.7492661	15.220378	3.4969635	16.892857	17.568924	52.0	0.0	1000.0	57354.0	0.02451025641025641	0.9874822	0.6693796	3.090003	-0.976195	1.2892892	1.8706073	18.889036	-0.3217395	1.3038516e-08	-0.0007943479	7.450581e-09	-0.0010707718	0.1942243	-0.107944466	9.911066	-2.604889	1.02222	-0.020699501	1.0	1.7971109	0.0031911638	2340000	2217.874867916107
78	9.486168	3.8456078	20.160814	1.1444799	10.5	16.738535	66.0	0.0	1000.0	57697.0	0.024344725738396626	1.0025445	0.6406026	3.0956502	-0.9165142	1.3692737	1.7614379	19.7271	-1.6314306	-1.8626451e-09	-0.0007410962	-1.1175871e-08	3.2456592e-06	0.20511046	-0.10613457	7.684242	-2.1556556	1.0015205	-0.020946145	1.0	1.797349	0.0028357583	2370000	2245.8387055397034
79	8.55187	3.5403862	15.554281	0.89912695	18.214285	22.994343	113.0	0.0	1000.0	58220.0	0.024258333333333333	0.930721	0.6727987	2.7278209	-1.0030429	1.3304234	1.9392891	16.772993	-1.5587772	2.4214387e-08	-0.0011489727	2.7939677e-08	-0.002116559	0.17228444	-0.09976389	20.838942	-5.690433	0.98057437	-0.019872487	1.0	1.7974677	0.003458828	2400000	2273.7781932353973
80	9.090682	3.1470077	15.563998	1.1607299	6.392857	9.382123	29.0	0.0	1000.0	58422.0	0.024041975308641977	0.90925497	0.59296995	2.6235945	-0.7461288	1.5575339	1.8733932	16.463604	-2.436909	-1.6763806e-08	-0.0004955849	-2.0489097e-08	-0.0008787738	0.16425867	-0.087557256	6.401256	-3.1323514	0.9607019	-0.020770252	1.0	1.7974277	0.0013116656	2430000	2301.710782766342
81	9.781026	2.7669559	14.332874	2.619273	16.392857	19.206284	62.0	0.0	1000.0	58896.0	0.023941463414634146	0.9928975	0.623793	2.6782448	-0.96404964	0.9274179	1.6460795	15.811121	-1.4948015	-2.0489097e-08	-0.0012386814	-3.7252903e-08	-0.0033715134	0.15564167	-0.091865376	14.123812	-6.5300093	0.93993163	-0.019975781	1.0	1.7974312	0.0058635697	2460000	2329.6166348457336
82	10.349345	3.5064642	17.121988	2.3255074	7.857143	9.038466	26.0	0.0	1000.0	59118.0	0.023742168674698794	1.0597798	0.6693875	3.8700557	-0.87538534	1.2185609	1.6361821	24.365866	-1.4671385	2.7939677e-09	-0.00044029718	-9.313226e-10	0.0005676695	0.18056265	-0.10831024	6.085669	-2.3849857	0.91995585	-0.0205912	1.0	1.7974455	0.004037278	2490000	2357.537630558014
83	10.771838	3.6949382	17.572853	2.643014	17.785715	23.967772	84.0	0.0	1000.0	59710.0	0.023694444444444445	1.0988554	0.6500742	3.111487	-0.97962284	0.916607	1.5533395	18.411934	-1.9915726	0.0	-0.0013202534	3.7252903e-09	-0.0029679677	0.1854896	-0.09522202	18.110926	-9.336541	0.89936465	-0.019550323	1.0	1.7973418	0.004556204	2520000	2385.499804019928
84	10.966202	3.0823112	16.595278	4.5652866	23.928572	65.51278	357.0	0.0	1000.0	60385.0	0.023680392156862747	1.0874611	0.69380414	3.0081806	-1.1378647	1.8630122	3.1373	36.687904	-4.9161463	0.0	0.0017526476	-1.4901161e-08	-0.01650456	0.17245507	-0.09263479	85.69803	-72.1081	0.8798143	-0.017574191	1.0	1.797196	0.026446346	2550000	2413.4490172863007
85	9.756132	4.0815806	19.55845	-1.2506934	12.714286	16.006374	70.0	0.0	1000.0	60741.0	0.023543023255813953	1.0796226	0.6874273	3.1497512	-0.8825762	1.1914039	1.8330253	39.413868	-11.128131	1.5832484e-08	-0.0009596053	2.6077032e-08	-0.00024500163	0.23501654	-0.1295236	7.9112973	-3.1506557	0.86224014	-0.017592967	1.0	1.7970406	0.0022762208	2580000	2441.5191509723663
86	11.312892	2.8751836	16.473661	5.87632	13.107142	19.868027	77.0	0.0	1000.0	61108.0	0.023413026819923372	1.1298516	0.68743753	3.1784043	-1.3910961	1.2435662	2.029831	17.067924	-1.2396741	7.450581e-09	-0.0007768353	1.1175871e-08	-0.00040240027	0.22842789	-0.1151572	7.9615326	-2.409411	0.84464717	-0.017589271	1.0	1.7968031	0.0025038053	2610000	2469.494172334671
87	9.978714	3.2176652	17.159826	4.224827	10.535714	13.129797	41.0	0.0	1000.0	61442.0	0.02327348484848485	1.1130779	0.663316	3.3643196	-1.1621339	1.2234976	1.9186691	19.336267	-2.1738474	6.0535967e-09	-0.0010130098	2.0489097e-08	-0.0007893713	0.19529608	-0.10239412	6.0865507	-1.8774974	0.8270579	-0.01793474	1.0	1.7966036	0.0030203643	2640000	2497.383796930313
88	10.3354845	3.5342138	16.147762	-0.6717637	13.25	14.517539	52.0	0.0	1000.0	61835.0	0.023159176029962546	1.0074724	0.678653	2.7260008	-1.0115067	1.1305388	1.7258214	18.397854	-1.4283779	3.259629e-09	-0.00076679315	0.0	-0.000866498	0.20968422	-0.11081262	7.13997	-1.7469925	0.80912316	-0.017793715	1.0	1.7963858	0.0020340015	2670000	2525.350323200226
89	11.549227	4.1192474	18.996681	4.2661376	10.821428	15.473603	68.0	0.0	1000.0	62167.0	0.023024814814814814	1.1979251	0.66209275	3.2725384	-1.7139573	1.3943325	1.8992039	16.75963	-1.5707803	3.7252903e-09	-0.0010306071	1.4901161e-08	-0.0010318779	0.24408995	-0.14261669	7.3442187	-2.1816502	0.79132944	-0.017986596	1.0	1.7962241	0.0016600161	2700000	2553.3512082099915
90	10.276509	3.2254577	16.275053	4.918499	10.535714	13.369695	50.0	0.0	1000.0	62466.0	0.02288131868131868	1.086915	0.7580656	3.296278	-1.0670044	0.98353344	1.265669	15.7644005	-1.3676324	1.8626451e-09	-0.00086834515	8.381903e-09	-0.0011572661	0.23715648	-0.1396888	6.5622416	-1.859143	0.77334285	-0.018168867	1.0	1.7960622	0.0060513085	2730000	2581.423760175705
91	11.709566	2.9184723	15.20522	3.6099558	15.178572	17.693933	65.0	0.0	1000.0	62902.0	0.022790579710144927	1.0913333	0.6293289	3.14955	-1.0030053	1.1403733	1.6277748	19.539726	-1.1840818	-7.450581e-09	-0.0011630924	-1.1175871e-08	-0.00077170855	0.24115881	-0.14975587	9.629311	-3.0132694	0.755174	-0.017638147	1.0	1.7957886	0.0023649442	2760000	2609.4073944091797
92	11.808832	3.7423627	21.244726	5.686368	13.142858	15.110816	54.0	0.0	1000.0	63270.0	0.02267741935483871	1.2019964	0.6110526	2.9920754	-1.0968049	1.3842553	1.9116516	38.65739	-2.0520005	1.0244548e-08	-0.0010694014	3.7252903e-09	-0.002774178	0.2382996	-0.14124583	10.265432	-2.5239005	0.73753583	-0.017434835	1.0	1.7955446	0.0056922655	2790000	2637.440388441086
93	10.357051	3.328153	16.565632	-0.6696738	12.571428	16.661394	57.0	0.0	1000.0	63639.0	0.022567021276595746	1.1122823	0.73388463	3.3770049	-1.1275023	1.1895226	1.4444977	20.166563	-0.5736197	-9.313226e-10	-0.0010015488	-1.3038516e-08	-0.001236856	0.20768374	-0.11511183	8.645781	-2.9082427	0.720101	-0.0172835	1.0	1.7952285	0.0036386237	2820000	2665.4686765670776
94	11.519036	3.024041	17.969147	5.149129	10.642858	14.18806	48.0	0.0	1000.0	63947.0	0.022437543859649123	1.164393	0.63010293	2.985928	-0.91049474	1.4879227	2.027108	23.893444	-1.7556094	1.1175871e-08	-0.00034414884	0.0	-0.00064493343	0.2428085	-0.14164403	7.6865683	-2.094962	0.7028175	-0.017367661	1.0	1.7949245	0.0012017487	2850000	2693.5691208839417
95	11.235228	3.6474044	16.478607	-0.51995176	21.857143	19.538815	67.0	0.0	1000.0	64588.0	0.022426388888888888	1.1955036	0.63482755	3.126115	-1.0146103	1.2299173	2.039451	20.953943	-0.81441796	7.450581e-09	-0.00075295754	0.0	-0.0004326813	0.18529445	-0.102180645	11.75761	-4.1307564	0.68544984	-0.015881479	1.0	1.794473	0.0026739016	2880000	2721.5684430599213
96	12.322139	3.634156	17.988075	1.6433413	15.535714	17.116163	70.0	0.0	1000.0	65058.0	0.022356701030927836	1.1748097	0.63067794	3.097319	-0.89580554	2.2569923	2.4894621	18.398073	-0.173064	-1.21071935e-08	-0.0012342269	-1.5832484e-08	-0.0017600174	0.22996692	-0.12723014	12.256402	-3.8455267	0.66956836	-0.01543659	1.0	1.7939543	0.002659128	2910000	2749.4513013362885
97	12.130172	3.5064645	17.92236	4.9625163	14.785714	15.577817	54.0	0.0	1000.0	65525.0	0.022287414965986393	1.225251	0.68573934	3.0605414	-1.1884762	1.5539687	1.924493	31.68617	-0.7506522	0.0	-0.0009792979	9.313226e-09	-0.0012089036	0.20547417	-0.10885863	8.978054	-2.599601	0.65413177	-0.015132368	1.0	1.793309	0.0016366958	2940000	2777.420298576355
98	11.406005	4.380051	17.571014	-1.1189283	12.107142	13.706983	41.0	0.0	1000.0	65899.0	0.02218821548821549	1.220155	0.69375783	3.2507827	-1.0086734	1.5078532	1.8423989	51.487007	-0.42354572	1.8626451e-09	-0.00031550508	1.4901161e-08	-0.00023653917	0.21887115	-0.12859756	6.5001755	-1.8717265	0.6389994	-0.015181303	1.0	1.792727	0.0008953407	2970000	2805.407321214676
99	12.952537	3.489445	21.108175	7.2070594	16.857143	15.548803	68.0	0.0	1000.0	66386.0	0.022128666666666668	1.275701	0.63982713	3.9075725	-0.69003093	1.3270992	1.7840167	16.434063	-0.87853134	-8.381903e-09	-0.0008083567	1.8626451e-08	-0.0011168569	0.23111762	-0.1262458	11.8185215	-2.858048	0.6238181	-0.0145686865	1.0	1.7921191	0.00080627867	3000000	2833.3843178749084
100	13.4333725	2.5661585	19.76009	7.774639	13.357142	14.010747	47.0	0.0	1000.0	66802.0	0.022046864686468645	1.3629706	0.6139395	3.2646325	-1.1148485	1.6951303	1.9657617	17.620346	-1.4455631	0.0	-0.000678021	1.4901161e-08	-0.0011087536	0.19919273	-0.11054257	7.1019597	-2.2170262	0.6092494	-0.01447016	1.0	1.7916836	0.001204588	3030000	2861.538647174835
101	13.2356825	4.119059	19.472109	-0.9713044	12.428572	13.686356	60.0	0.0	1000.0	67199.0	0.02196045751633987	1.3123239	0.64741665	3.247677	-0.91204315	1.4451244	1.9215686	18.496298	-1.2059989	-8.3236955e-09	-0.0008928799	-1.8626451e-09	-0.00019677711	0.25488955	-0.15384871	8.750067	-2.5338163	0.59477925	-0.014462948	1.0	1.7912419	0.0010343576	3060000	2889.4213881492615
102	12.25058	4.174924	18.027172	-0.9442439	21.607143	23.35493	74.0	0.0	1000.0	67859.0	0.02196084142394822	1.347315	0.6594118	3.4407153	-0.98681	1.4065877	1.8028266	18.255812	-0.08795172	-6.519258e-09	-0.0007972745	-3.7252903e-09	-0.0017643534	0.20315006	-0.12064361	18.214031	-6.0967317	0.5803163	-0.013279915	1.0	1.7907985	0.0014976626	3090000	2917.390522480011
103	13.3985195	3.5043464	19.167597	4.9523125	20.25	22.013996	91.0	0.0	1000.0	68443.0	0.021936858974358975	1.3533499	0.657745	3.7106361	-0.76719666	2.5079982	2.912605	20.80277	0.11976248	-1.8626451e-09	-0.0011216025	-1.1175871e-08	-0.0016076975	0.22208208	-0.14036858	15.633199	-5.5366087	0.5670364	-0.012411296	1.0	1.7903838	0.0020154065	3120000	2945.2922081947327
104	14.470533	3.1871343	19.851618	7.5929685	12.75	19.197517	66.0	0.0	1000.0	68800.0	0.021841269841269842	1.4051841	0.6172314	3.1743422	-1.0458604	1.740145	1.6485944	19.876331	0.24395168	3.7252903e-09	-0.00090261234	1.4901161e-08	-0.00038410258	0.22814538	-0.13921846	9.48052	-2.8270862	0.5546251	-0.012548685	1.0	1.7899632	0.00076195004	3150000	2973.2100598812103
105	13.4400625	2.8141115	20.605844	7.075876	18.5	19.180532	62.0	0.0	1000.0	69318.0	0.02179811320754717	1.3945682	0.64449304	3.3454692	-0.7691699	1.467258	2.129185	18.424122	-0.982697	-1.1175871e-08	-0.0009433944	-2.2351742e-08	7.815659e-06	0.22086614	-0.13695383	11.67205	-4.995884	0.5420764	-0.011949658	1.0	1.789496	0.0014003441	3180000	3001.1260759830475
106	12.966657	3.2664087	18.221714	6.892061	15.107142	17.446527	76.0	0.0	1000.0	69787.0	0.0217404984423676	1.3719351	0.5934778	3.1316614	-0.8828998	1.800526	2.3756478	32.19296	-0.99037147	3.7252903e-09	-0.0007803815	-1.1175871e-08	-0.0012864794	0.18343496	-0.112179816	11.897612	-5.0160117	0.53012675	-0.0118137	1.0	1.7889959	0.0015068066	3210000	3029.135146379471
107	13.4219055	3.7619913	19.250256	3.5084805	14.892858	15.58236	53.0	0.0	1000.0	70204.0	0.0216679012345679	1.3162059	0.6025173	2.9913626	-0.7638504	1.5782573	2.1513922	32.399555	-1.198812	0.0	-0.0009092167	-3.7252903e-09	0.0008458677	0.18986705	-0.10982414	10.087389	-3.0876865	0.51831305	-0.011701226	1.0	1.7884703	0.0025859699	3240000	3057.210951089859
108	13.921371	3.3060546	19.97127	6.332561	15.142858	17.821964	70.0	0.0	1000.0	70683.0	0.021615596330275228	1.3757173	0.6264902	2.9914684	-1.0428487	1.3738972	1.8393061	19.82544	-0.024338007	-1.071021e-08	-0.00076611526	-1.4901161e-08	-0.000203365	0.23559058	-0.14287835	9.545619	-3.8582618	0.5066118	-0.01155889	1.0	1.7879933	0.0012311708	3270000	3085.1721291542053
109	14.743825	2.8857417	18.465853	8.872971	19.428572	18.739622	57.0	0.0	1000.0	71262.0	0.021594545454545453	1.4865886	0.5630343	3.137016	-0.8391474	1.9244044	2.6766095	38.55363	-1.8794699	1.1175871e-08	-0.0006148338	1.8626451e-09	-0.00033747964	0.19471005	-0.11723847	14.001443	-5.0182	0.49505293	-0.010916352	1.0	1.7875489	0.0009296365	3300000	3113.159248113632
110	14.115529	2.0839772	17.649275	10.094335	16.392857	16.740326	62.0	0.0	1000.0	71756.0	0.02154834834834835	1.436257	0.6108057	3.5154052	-0.6130522	1.9790193	2.246456	20.92643	-1.1194222	4.656613e-10	-0.0005884357	-7.450581e-09	-0.0008390837	0.20558423	-0.12415435	10.978425	-2.9605365	0.48413658	-0.010688573	1.0	1.7869987	0.001109648	3330000	3141.102775812149
111	15.274819	2.3914843	20.863787	10.8054905	21.964285	22.936996	99.0	0.0	1000.0	72384.0	0.02154285714285714	1.5130239	0.5539827	3.3853762	-0.7721885	2.0066514	2.3603778	20.139257	-1.2728546	3.7252903e-09	-0.0009433767	3.7252903e-09	-0.0013633985	0.19049737	-0.122333206	17.5303	-4.622327	0.473448	-0.009837776	1.0	1.7864412	0.0016418186	3360000	3169.1063420772552
112	15.343247	2.9074767	20.973516	10.992192	20.857143	25.355633	105.0	0.0	1000.0	73030.0	0.021542772861356932	1.5466369	0.5420683	3.453285	-0.68036896	1.9526068	2.2563012	21.965315	-2.3569524	1.8626451e-09	-0.0008350974	0.0	-0.0013690228	0.19044438	-0.117824525	23.860771	-7.9326415	0.46361023	-0.009204537	1.0	1.785872	0.0013020311	3390000	3197.14324426651
113	13.87454	3.4831018	19.913109	1.3468528	13.428572	13.709821	44.0	0.0	1000.0	73458.0	0.021478947368421052	1.4868964	0.6011005	3.193975	-1.040592	2.0442884	2.305207	27.791935	-3.2095256	0.0	-0.00051513105	-3.7252903e-09	-4.90956e-05	0.20965642	-0.12971568	10.551754	-4.3467817	0.4544057	-0.009453863	1.0	1.7853912	0.0010093165	3420000	3225.107807159424
114	15.128386	3.113292	20.006954	6.7824383	26.857143	23.431837	69.0	0.0	1000.0	74284.0	0.02153159420289855	1.5109442	0.55735904	3.825398	-0.78688645	1.983273	2.2279525	21.508745	-1.4371864	-1.7695129e-08	-0.00040979497	7.450581e-09	-0.00019774027	0.2029273	-0.11489794	15.514318	-5.438903	0.44495183	-0.008188546	1.0	1.7849432	0.000877879	3450000	3253.0742223262787
115	15.4092045	2.344453	20.060184	9.656918	23.071428	19.795254	74.0	0.0	1000.0	74960.0	0.021540229885057473	1.5397248	0.56210995	3.4913554	-0.913704	2.5528302	2.4970899	21.091623	-1.6752119	-9.313226e-10	-0.0010987776	1.6763806e-08	-0.0018641697	0.1639401	-0.090837136	13.312256	-3.7867203	0.4367633	-0.007494658	1.0	1.7845733	0.004371427	3480000	3281.0451760292053
116	14.885717	2.5602822	19.774374	9.163665	13.178572	19.320702	63.0	0.0	1000.0	75368.0	0.02147236467236467	1.5726552	0.50323427	3.0971675	-0.71133167	2.03374	2.2699122	21.064253	-2.1808782	3.7252903e-09	-0.00072711054	-9.313226e-09	8.750148e-05	0.17713875	-0.11079257	8.744097	-3.7872896	0.42926863	-0.007933199	1.0	1.7840652	0.0015753186	3510000	3309.0405225753784
117	16.700468	2.4947417	22.271458	13.125881	25.714285	19.92998	66.0	0.0	1000.0	76118.0	0.02150225988700565	1.5717154	0.46129873	2.7913258	-0.122408286	1.6269546	2.2144356	24.020035	-1.4702697	7.450581e-09	-0.00074384164	7.450581e-09	-0.00067417324	0.20433784	-0.12725127	18.004438	-7.3889027	0.42133543	-0.0069696605	1.0	1.7836001	0.0006757366	3540000	3337.042429447174
118	15.568987	2.1583304	20.579767	8.556749	25.75	25.595236	82.0	0.0	1000.0	76919.0	0.02154593837535014	1.6395317	0.56028605	3.2059703	-0.36844265	2.5361693	2.5396924	28.02659	-1.1922398	4.656613e-10	-0.00070181675	1.8626451e-08	-0.0006984831	0.15650353	-0.09027843	18.101616	-6.115465	0.41436577	-0.006120205	1.0	1.7832937	0.00053179497	3570000	3365.004504442215
119	16.074862	2.340562	18.969162	8.36029	26.142857	25.81765	118.0	0.0	1000.0	77746.0	0.02159611111111111	1.6056757	0.46647707	3.181763	-0.49411008	2.7146168	2.8301601	27.036	-0.68443006	-1.1175871e-08	-0.0006363038	-1.8626451e-08	-0.00022409903	0.12742768	-0.06394701	17.203583	-6.1084137	0.40824556	-0.005333215	1.0	1.7829676	0.0005784692	3600000	3392.9998779296875
